"gene_id","class","toxin_family","Ctzot-CLP2364","Ctzot-CLP2366","Ctzot-CLP2383","Ctzot-CLP2903","Average"
"trinityContig33176||269649at32523__Apolipoprotein","Nontoxin","NT",2.34,5.08,7.85,15.62,7.7225
"trinityContig33183||135540at32523","Nontoxin","NT",17.45,23.29,28.69,13.55,20.745
"trinityContig33183||Nontoxin_ChorrA_LeuRich59_xng","Nontoxin","NT",31.76,57.15,75.2,51.58,53.9225
"trinityContig33193||sp|Q8NEB5|PLPP5_HUMAN","Nontoxin","NT",21.77,44.73,17.73,46.97,32.8
"trinityContig33194||sp|Q8NEB5|PLPP5_HUMAN","Nontoxin","NT",0,0,0,10.13,2.5325
"trinityContig33198||Nontoxin_ChorrA_JunctionPlakoglobin_xng","Nontoxin","NT",9.89,7.87,41.6,18.09,19.3625
"trinityContig331||sp|P51646.1|","Nontoxin","NT",8.07,7.7,9.55,7.08,8.1
"trinityContig33248||255079at32523","Nontoxin","NT",3.51,2.23,6.64,1.22,3.4
"trinityContig33252||203507at32523__DUF3337","Nontoxin","NT",4.7,4.99,12.18,4.35,6.555
"trinityContig33271||sp|Q3TKY6.1|","Nontoxin","NT",4.71,12.28,13.21,6.86,9.265
"trinityContig33280||sp|Q5VYK3.2|","Nontoxin","NT",16.11,12.7,15.85,10.39,13.7625
"trinityContig33289||Gal-bind_lectin","Nontoxin","NT",35.23,42.15,28.88,36.99,35.8125
"trinityContig33295||Nontoxin_ChorrA_AmyloidBinding-2_xng","Nontoxin","NT",10.98,15.8,34.65,13.47,18.725
"trinityContig33298||215456at32523","Nontoxin","NT",5.89,5.99,4.89,6.75,5.88
"trinityContig3329||Nontoxin_ChorrA_2OxyglutarateDH_xng","Nontoxin","NT",2.2,7.37,1.04,6.57,4.295
"trinityContig33300||sp|P53365.1|","Nontoxin","NT",8.49,11.56,9.59,26.98,14.155
"trinityContig33302||Nontoxin_ChorrA_AcylCoAThioesterase7_xng","Nontoxin","NT",8.66,7.69,8.21,11.52,9.02
"trinityContig33308||Nontoxin_ChorrA_hexokinase1_1f6182","Nontoxin","NT",6,11.01,10.57,8.52,9.025
"trinityContig33311||sp|Q3SZZ0|BRX1_BOVIN","Nontoxin","NT",12.94,24.18,21.65,29.45,22.055
"trinityContig33313||sp|Q5ZJQ3.1|","Nontoxin","NT",15.05,10.75,16.37,25.51,16.92
"trinityContig33315||sp|Q2HJ44.1|","Nontoxin","NT",7.14,5.79,7.87,3.39,6.0475
"trinityContig33317||CDC73_C","Nontoxin","NT",4.59,2.66,3.33,7.71,4.5725
"trinityContig33332||155761at32523","Nontoxin","NT",3.47,3.57,3.14,0.57,2.6875
"trinityContig33339||210318at32523","Nontoxin","NT",19.54,6.72,11.74,4.78,10.695
"trinityContig33356||Nontoxin_ChorrA_Rab-28_xng","Nontoxin","NT",24.93,28.04,31.4,15.65,25.005
"trinityContig33359||sp|Q8TAT6.3|","Nontoxin","NT",7.56,9.58,8.92,6.75,8.2025
"trinityContig33383||57529at32523__Y_phosphatase","Nontoxin","NT",13.82,8.36,10.31,7.99,10.12
"trinityContig33384||sp|Q3ZBW7.1|","Nontoxin","NT",4.36,7.63,7.39,9.33,7.1775
"trinityContig33384||sp|Q6NZB0|DNJC8_MOUSE","Nontoxin","NT",8.58,9.08,12.69,12.97,10.83
"trinityContig33400||Nontoxin_ChorrA_TSC22-3_1f9127","Nontoxin","NT",21.34,12.67,7.72,11.99,13.43
"trinityContig33404||Nontoxin_ChorrA_GTPase-NRas_1f9265","Nontoxin","NT",6.69,7.45,18.75,10.96,10.9625
"trinityContig33405||sp|Q3MID3|ARFG2_RAT","Nontoxin","NT",13.85,11.28,9.99,10.09,11.3025
"trinityContig33445||187585at32523","Nontoxin","NT",6.94,7.88,7.72,16.01,9.6375
"trinityContig33465||sp|Q96A49|SYAP1_HUMAN","Nontoxin","NT",19.78,21.32,35.46,15.57,23.0325
"trinityContig33472||sp|Q920Q6.1|","Nontoxin","NT",7.56,4.83,5.58,1.97,4.985
"trinityContig33505||sp|Q5E960|S39A3_BOVIN","Nontoxin","NT",5.34,4.9,6.58,12.63,7.3625
"trinityContig33531||sp|Q8IWW6.1|","Nontoxin","NT",6.48,3.84,12.35,4.04,6.6775
"trinityContig33556||SYF2","Nontoxin","NT",14.78,11.15,27.63,10.06,15.905
"trinityContig33572||Nontoxin_ChorrA_Calumenin_xng","Nontoxin","NT",21.71,7.53,10.52,22.38,15.535
"trinityContig33585||189500at32523","Nontoxin","NT",9.67,14.89,27.74,8.89,15.2975
"trinityContig33585||sp|Q8C811|S35E2_MOUSE","Nontoxin","NT",3.78,12.86,15.17,5.45,9.315
"trinityContig3358||81302at32523","Nontoxin","NT",7.99,8.22,7.1,6.53,7.46
"trinityContig33594||sp|Q9Y3C4.1|","Nontoxin","NT",1.98,6.27,5.16,9.17,5.645
"trinityContig33598||259614at32523","Nontoxin","NT",3.15,1.81,4.57,3.7,3.3075
"trinityContig3359||sp|P02610.2|","Nontoxin","NT",6.7,0,3.88,0,2.645
"trinityContig33610||sp|P0CF65.1|","Nontoxin","NT",3.88,2.15,4.34,1.83,3.05
"trinityContig33617||Glyco_hydro_35","Nontoxin","NT",3.08,4.08,8.15,3.45,4.69
"trinityContig33623||sp|Q5R9L3.1|","Nontoxin","NT",2.83,2.71,5.55,4.5,3.8975
"trinityContig33629||241282at32523__N_BRCA1_IG","Nontoxin","NT",6.41,5.71,13.35,4.8,7.5675
"trinityContig33635||APP_amyloid","Nontoxin","NT",0,9.29,0,0,2.3225
"trinityContig3365||sp|P61213.1|","Nontoxin","NT",8.76,12.6,46.5,8.87,19.1825
"trinityContig33680||sp|Q5ZM91.1|","Nontoxin","NT",14.6,13.09,13.56,9.73,12.745
"trinityContig33689||sp|Q3UJZ3.2|","Nontoxin","NT",7.62,3.92,4.14,9.62,6.325
"trinityContig33697||231266at32523","Nontoxin","NT",11.63,3.68,7.89,7.02,7.555
"trinityContig33699||Nontoxin_ChorrA_UbConjE2B_xng","Nontoxin","NT",19.33,15.66,25.31,14.63,18.7325
"trinityContig33725||Nontoxin_ChorrA_HypoxanthineGPT_xng","Nontoxin","NT",19.36,22.73,18.92,17.14,19.5375
"trinityContig33735||219803at32523","Nontoxin","NT",9.47,8.65,12.06,3.83,8.5025
"trinityContig33747||sp|Q8WY64.2|","Nontoxin","NT",6.08,5.93,5.34,5.78,5.7825
"trinityContig33765||Nontoxin_ChorrA_mTranslocase-Tim17A_xng","Nontoxin","NT",9.02,6.8,14.93,17.75,12.125
"trinityContig33802||Nontoxin_ChorrA_C6orf57_xng","Nontoxin","NT",31.42,33.94,27.77,17.45,27.645
"trinityContig33920||sp|Q9H813.1|","Nontoxin","NT",4.54,10.14,8.49,5.02,7.0475
"trinityContig33922||293253at32523__Sen15","Nontoxin","NT",9.78,14.49,17.84,14.28,14.0975
"trinityContig33955||Nucleoside_tran","Nontoxin","NT",3.76,1.84,2.72,5.23,3.3875
"trinityContig33962||sp|P21868.1|","Nontoxin","NT",16.56,19.92,15.62,10.83,15.7325
"trinityContig33962||sp|Q96DE5|APC16_HUMAN","Nontoxin","NT",41.47,44.69,45.1,16.51,36.9425
"trinityContig33968||Ric8","Nontoxin","NT",3.32,1.67,2.58,0.91,2.12
"trinityContig33985||sp|P05165.4|","Nontoxin","NT",9.58,7.74,7.52,9.66,8.625
"trinityContig34075||sp|O14929.1|","Nontoxin","NT",7.27,7.38,10.57,21.81,11.7575
"trinityContig34081||sp|Q01888.1|","Nontoxin","NT",3.63,7.35,6.37,4.14,5.3725
"trinityContig34110||sp|Q5ZKQ7.1|","Nontoxin","NT",9.72,5.73,7.03,5.31,6.9475
"trinityContig34113||sp|O93602.1|","Nontoxin","NT",9.33,11,10.45,5.43,9.0525
"trinityContig34117||sp|P41316.1|","Nontoxin","NT",14.19,7.35,9.98,6.43,9.4875
"trinityContig34134||199331at32523","Nontoxin","NT",4.54,5.5,4.1,3.94,4.52
"trinityContig34135||200324at32523__Methyltr_RsmB-F","Nontoxin","NT",11.38,15.36,6.76,12.85,11.5875
"trinityContig34149||Ufd2P_core","Nontoxin","NT",7.41,5.73,7.71,9.67,7.63
"trinityContig34151||157582at32523","Nontoxin","NT",6.19,4.55,2.09,1.72,3.6375
"trinityContig34165||Nontoxin_ChorrA_DeoxycytKin1_1f12376","Nontoxin","NT",1.17,1.03,3.8,4.16,2.54
"trinityContig34170||Nontoxin_ChorrA_AspDipeptidase_xng","Nontoxin","NT",94.3,141.97,129.01,67.06,108.085
"trinityContig34174||250302at32523__C1q","Nontoxin","NT",6.17,2.94,1.8,6.81,4.43
"trinityContig34174||sp|Q5EA92.1|","Nontoxin","NT",7.7,11.43,7.38,11.22,9.4325
"trinityContig34176||sp|A6QR22.1|","Nontoxin","NT",13.11,10.97,12.03,12.53,12.16
"trinityContig34180||sp|Q3ZBL4.1|","Nontoxin","NT",3.44,2.03,12.44,3.81,5.43
"trinityContig34188||Nontoxin_ChorrA_CdK2_1f6389","Nontoxin","NT",13.06,14.82,20.26,14.3,15.61
"trinityContig34200||29830at32523__Leuk-A4-hydro_C","Nontoxin","NT",7.51,4.33,7.21,10.26,7.3275
"trinityContig34202||273183at32523__G-alpha","Nontoxin","NT",19.61,12.12,16.69,19.05,16.8675
"trinityContig34203||sp|Q9Z2B5.1|","Nontoxin","NT",13.22,10.96,26.94,6.69,14.4525
"trinityContig34211||sp|Q2T9Y6.1|","Nontoxin","NT",5.5,3.94,5.05,4.41,4.725
"trinityContig34213||134419at32523","Nontoxin","NT",5.75,8.27,5.4,6.38,6.45
"trinityContig34215||sp|Q6ICL3.1|","Nontoxin","NT",14.46,11.33,21.85,17.29,16.2325
"trinityContig34228||sp|Q3U269.3|","Nontoxin","NT",11.51,10.59,7.5,12.55,10.5375
"trinityContig34239||253565at32523","Nontoxin","NT",7.43,4.98,6.09,6.44,6.235
"trinityContig34240||137324at32523","Nontoxin","NT",0.39,1.36,2.51,2.24,1.625
"trinityContig34240||sp|P08559.3|","Nontoxin","NT",18.66,23.8,23.3,30.82,24.145
"trinityContig34257||153255at32523","Nontoxin","NT",6.86,8.03,4.57,14.06,8.38
"trinityContig34261||sp|Q5RB02.1|","Nontoxin","NT",24.03,5.86,13.11,12.07,13.7675
"trinityContig34264||136752at32523__VPS9","Nontoxin","NT",4.48,3.97,3.41,2.89,3.6875
"trinityContig34291||224157at32523","Nontoxin","NT",1.92,3.93,2.89,4.74,3.37
"trinityContig34295||sp|P38408.1|","Nontoxin","NT",9.32,4.2,3.65,4.29,5.365
"trinityContig34306||sp|Q32KY3.1|","Nontoxin","NT",1.93,1.14,7.22,0.64,2.7325
"trinityContig34321||Nontoxin_ChorrA_GABA2_xng","Nontoxin","NT",28.21,14.71,27.17,11.01,20.275
"trinityContig34334||241552at32523","Nontoxin","NT",1.02,1.5,1.47,3.3,1.8225
"trinityContig34345||sp|Q9BSD7.1|","Nontoxin","NT",6.99,17.26,18.98,14.28,14.3775
"trinityContig34358||95836at32523","Nontoxin","NT",1.9,0.84,5.15,4.22,3.0275
"trinityContig34399||Nontoxin_ChorrA_Nup43_1f8922","Nontoxin","NT",4.8,4.13,10.1,15.46,8.6225
"trinityContig3439||sp|B5FZ63|ENY2_TAEGU","Nontoxin","NT",24.54,32.06,49.21,30.83,34.16
"trinityContig34405||sp|Q8VCM3.2|","Nontoxin","NT",10.28,4.66,7.44,5.97,7.0875
"trinityContig34422||Nontoxin_ChorrA_InsulinInd1_xng","Nontoxin","NT",16.79,2.82,27.7,9.08,14.0975
"trinityContig34475||sp|O95816|BAG2_HUMAN","Nontoxin","NT",5.6,1.98,3.34,4.4,3.83
"trinityContig34489||215738at32523","Nontoxin","NT",16.97,21.09,16.1,36.52,22.67
"trinityContig34501||Nontoxin_ChorrA_AnnexinA4-1_xng","Nontoxin","NT",12.23,9.76,25.6,13.26,15.2125
"trinityContig34520||Nontoxin_ChorrA_CDC28Kinase-1B_xng","Nontoxin","NT",23.76,27.84,36.34,62.87,37.7025
"trinityContig34525||Nontoxin_ChorrA_LOC100559892_xng","Nontoxin","NT",2.82,8.43,18.46,17.78,11.8725
"trinityContig34573||sp|O46373.3|","Nontoxin","NT",6.65,0.84,0.83,0,2.08
"trinityContig34574||sp|Q7ZT47|PSF1_XENLA","Nontoxin","NT",0.67,4.16,12.42,12.79,7.51
"trinityContig34587||71596at32523__Peptidase_M41","Nontoxin","NT",8.32,7.14,10.31,8.02,8.4475
"trinityContig34602||Nontoxin_ChorrA_GPNLoop3_xng","Nontoxin","NT",11.52,6.63,16.02,12.46,11.6575
"trinityContig34671||250950at32523__Peptidase_M76","Nontoxin","NT",2.69,7.64,5.86,5.62,5.4525
"trinityContig34678||263137at32523","Nontoxin","NT",0.76,3.99,0,2.1,1.7125
"trinityContig3469||sp|Q08DA0|RABL6_BOVIN","Nontoxin","NT",0,0.6,0,1.77,0.5925
"trinityContig34703||sp|P51893.1|","Nontoxin","NT",7.75,9.15,12.36,15.62,11.22
"trinityContig34709||sp|Q9CPY6.1|","Nontoxin","NT",6.93,3.32,5.65,6.52,5.605
"trinityContig34805||225670at32523","Nontoxin","NT",9.53,11.25,6.57,7.69,8.76
"trinityContig34854||sp|Q9UBL3.1|","Nontoxin","NT",2.8,8.39,9.69,15.07,8.9875
"trinityContig34877||TOM6p","Nontoxin","NT",16.84,22.33,44.29,98.77,45.5575
"trinityContig34878||sp|Q9GKX2.1|","Nontoxin","NT",9.06,13.69,9.84,9.42,10.5025
"trinityContig34925||sp|A5PJN2.1|","Nontoxin","NT",9.95,10.69,11.63,8.61,10.22
"trinityContig34934||228616at32523","Nontoxin","NT",0,11.86,0.47,0,3.0825
"trinityContig34940||168421at32523","Nontoxin","NT",5.71,6.92,4.94,3.19,5.19
"trinityContig34948||sp|Q4KM30.1|","Nontoxin","NT",4.59,2.2,2.27,1.61,2.6675
"trinityContig34955||sp|Q8NEU8.3|","Nontoxin","NT",9.05,4.16,5.49,8.34,6.76
"trinityContig34977||265137at32523","Nontoxin","NT",16.54,15.66,19.16,5.84,14.3
"trinityContig35034||sp|Q9BSC4.1|","Nontoxin","NT",11.42,14.13,11.39,9.63,11.6425
"trinityContig35047||94620at32523__Granulin","Nontoxin","NT",13.28,10.42,11.78,11.08,11.64
"trinityContig35068||sp|P29373|RABP2_HUMAN","Nontoxin","NT",55.07,6.67,6.37,10.46,19.6425
"trinityContig35087||Calcipressin","Nontoxin","NT",1.67,2.21,3.02,2.46,2.34
"trinityContig35097||Nontoxin_ChorrA_UbConjE2_xng","Nontoxin","NT",34.24,40.01,54.92,28.26,39.3575
"trinityContig35131||sp|A4IHS2.1|","Nontoxin","NT",3.63,7.57,2.73,16.99,7.73
"trinityContig35148||sp|Q96JT2.1|","Nontoxin","NT",22.04,30.23,22.77,7.44,20.62
"trinityContig35149||Nontoxin_ChorrA_COMM-4-1_1f9143","Nontoxin","NT",2.94,3.46,9.58,6.7,5.67
"trinityContig35157||94978at32523","Nontoxin","NT",6.25,11.78,8.86,10.6,9.3725
"trinityContig35162||sp|P11023.3|","Nontoxin","NT",4.54,6.26,4.93,3.34,4.7675
"trinityContig35175||Nontoxin_ChorrA_Microfibrillar1_xng","Nontoxin","NT",16.64,20.39,28.39,34.26,24.92
"trinityContig35180||Ost5","Nontoxin","NT",269.09,507.06,638.41,382.9,449.365
"trinityContig35185||sp|Q92636.2|","Nontoxin","NT",7.78,6.27,8.04,8.13,7.555
"trinityContig35187||sp|Q5ZLL5.1|","Nontoxin","NT",15.5,14.7,19.96,15.11,16.3175
"trinityContig35202||145562at32523__Senescence","Nontoxin","NT",14.99,15.88,13.62,8.1,13.1475
"trinityContig35214||Radical_SAM","Nontoxin","NT",4.16,7.82,11.33,6.55,7.465
"trinityContig35221||95045at32523__LMF1","Nontoxin","NT",45.5,56.39,36.44,34.54,43.2175
"trinityContig35223||Nontoxin_ChorrA_PeptidylProlylIsomerase-FKBP14_xng","Nontoxin","NT",27.41,92.81,154.81,18.2,73.3075
"trinityContig35235||Choline_kinase","Nontoxin","NT",12.42,20.52,11.89,11.09,13.98
"trinityContig35279||4_1_CTD","Nontoxin","NT",13.43,12.8,11.02,11.56,12.2025
"trinityContig35286||248210at32523","Nontoxin","NT",18.9,14.93,29.16,14.27,19.315
"trinityContig35290||253283at32523__Trypsin","Nontoxin","NT",4.47,3.61,9.31,8.31,6.425
"trinityContig35293||220321at32523","Nontoxin","NT",7.51,19.14,16.48,13.12,14.0625
"trinityContig35351||171060at32523","Nontoxin","NT",16.53,8.22,16.18,9.07,12.5
"trinityContig35354||173747at32523__DnaJ_C","Nontoxin","NT",1.17,2.59,4.45,0.86,2.2675
"trinityContig35356||sp|P51884.2|","Nontoxin","NT",6.46,3.98,19.49,3.05,8.245
"trinityContig35358||sp|Q8IUQ4.2|","Nontoxin","NT",6.73,8.49,6.2,7.3,7.18
"trinityContig35377||sp|Q4R6U7.1|","Nontoxin","NT",33.35,52.83,62.78,32.77,45.4325
"trinityContig35382||sp|Q98948.3|","Nontoxin","NT",5.64,6.01,2.36,2.08,4.0225
"trinityContig35383||sp|Q9BWW4.1|","Nontoxin","NT",14.33,11.92,9.22,5.53,10.25
"trinityContig35384||204099at32523","Nontoxin","NT",3.47,4.91,5.77,4.58,4.6825
"trinityContig35388||sp|O42392.1|","Nontoxin","NT",15.06,12.96,17.89,8,13.4775
"trinityContig35414||258495at32523","Nontoxin","NT",3.45,0,5.64,4.18,3.3175
"trinityContig35419||sp|Q6ZQ89.2|","Nontoxin","NT",13.53,15.12,18.37,8.16,13.795
"trinityContig35452||sp|Q9Y6I7.1|","Nontoxin","NT",10.01,13.01,15.63,9.95,12.15
"trinityContig35476||64217at32523__Sulfate_transp","Nontoxin","NT",19.78,31.17,18.4,0,17.3375
"trinityContig3548||sp|Q2L969.1|","Nontoxin","NT",8.24,9.92,13.66,14.28,11.525
"trinityContig35533||ERG2_Sigma1R","Nontoxin","NT",10.18,13.29,8.3,15.33,11.775
"trinityContig35546||199537at32523__JAMP","Nontoxin","NT",3.63,2.73,2.82,0.98,2.54
"trinityContig35588||sp|P27089.1|","Nontoxin","NT",7.29,11.93,6.72,5.04,7.745
"trinityContig35626||213495at32523","Nontoxin","NT",4.43,4.56,1.61,3.58,3.545
"trinityContig35678||76357at32523__Ricin_B_lectin","Nontoxin","NT",4.45,3.06,3.27,3.75,3.6325
"trinityContig35683||280387at32523__ApoO","Nontoxin","NT",5.31,12.75,15.15,7.4,10.1525
"trinityContig35689||CTP_transf_1","Nontoxin","NT",0,3.01,0.94,0.78,1.1825
"trinityContig35723||Nontoxin_ChorrA_DNALyase_xng","Nontoxin","NT",12.72,22.72,11.32,22.41,17.2925
"trinityContig35765||294759at32523","Nontoxin","NT",2.47,8.11,11.42,11.56,8.39
"trinityContig35765||Trypsin","Nontoxin","NT",3.48,4.98,1.26,1.01,2.6825
"trinityContig35769||203507at32523","Nontoxin","NT",4.64,9.86,8.66,8.14,7.825
"trinityContig35778||259622at32523__adh_short","Nontoxin","NT",4.94,7.88,4.29,4.33,5.36
"trinityContig35781||Nontoxin_ChorrA_PolyABinding2B_xng","Nontoxin","NT",79.28,96.86,123.31,168.14,116.8975
"trinityContig35788||sp|Q1HE58.1|","Nontoxin","NT",3.56,4.98,33.17,2.62,11.0825
"trinityContig35813||Nontoxin_ChorrA_PlateletAct-2_xng","Nontoxin","NT",7.78,8.07,6.7,10.57,8.28
"trinityContig35908||255510at32523","Nontoxin","NT",5.04,1.57,1.93,6.4,3.735
"trinityContig35937||194893at32523__Tropomyosin","Nontoxin","NT",97.69,38.38,127.86,23.52,71.8625
"trinityContig35940||Nontoxin_ChorrA_Tropomyosin-a4_xng","Nontoxin","NT",0.62,0,1.42,16.89,4.7325
"trinityContig35946||290126at32523__NuA4","Nontoxin","NT",21.84,20.04,34.84,31.01,26.9325
"trinityContig35947||sp|Q5R7T5.1|","Nontoxin","NT",2.82,3.12,4.2,4.75,3.7225
"trinityContig35977||Nontoxin_ChorrA_Trafpp1_1f4916","Nontoxin","NT",12.35,23.07,19.84,18.29,18.3875
"trinityContig35979||sp|Q499W2|SLD5_RAT","Nontoxin","NT",1.16,1.02,20.4,49.64,18.055
"trinityContig35982||sp|Q5M9P8.1|","Nontoxin","NT",6.85,5.72,7.44,3.15,5.79
"trinityContig35995||sp|Q1JQB2.1|","Nontoxin","NT",8.84,10.71,22.15,19.55,15.3125
"trinityContig36004||sp|P57791|FACE2_MOUSE","Nontoxin","NT",12.87,14.11,10.87,24.64,15.6225
"trinityContig36026||Nontoxin_ChorrA_ColdShockE1_xng","Nontoxin","NT",61.69,58.82,77.88,50.76,62.2875
"trinityContig36042||sp|Q3ZBN8.3|","Nontoxin","NT",11.7,17.42,27.27,37.9,23.5725
"trinityContig36042||sp|Q99470|SDF2_HUMAN","Nontoxin","NT",19.07,22.21,35.46,63.26,35
"trinityContig36054||sp|Q7Z3E2.2|","Nontoxin","NT",12.41,14.86,16.61,9.04,13.23
"trinityContig36060||146717at32523__zf-C2H2_2","Nontoxin","NT",4.84,9.54,6.45,4.14,6.2425
"trinityContig36115||Nontoxin_ChorrA_SEC14-2_xng","Nontoxin","NT",25.9,22.86,18.69,20.85,22.075
"trinityContig36121||sp|Q3ZBT6|TRA2B_BOVIN","Nontoxin","NT",12.58,22.02,20.7,22.77,19.5175
"trinityContig36126||dUTPase","Nontoxin","NT",0.44,1.54,23.78,46.66,18.105
"trinityContig36135||sp|P13623.1|","Nontoxin","NT",10.98,5.16,5.97,2.91,6.255
"trinityContig36139||Nontoxin_ChorrA_CCHCCHDC3_xng","Nontoxin","NT",29.47,29.58,43.3,45.5,36.9625
"trinityContig36142||Nontoxin_ChorrA_Tprg11_xng","Nontoxin","NT",32.71,39.15,36,61.29,42.2875
"trinityContig36143||107527at32523","Nontoxin","NT",0,0,0,3.51,0.8775
"trinityContig36145||Nontoxin_ChorrA_CyclinKin-10_1f10269","Nontoxin","NT",10.01,12.25,8.57,22.46,13.3225
"trinityContig36161||134671at32523","Nontoxin","NT",1.13,3.31,3.67,1.46,2.3925
"trinityContig36175||264039at32523","Nontoxin","NT",6.9,0.4,13,5.28,6.395
"trinityContig36177||sp|P20645.1|","Nontoxin","NT",13.26,16.6,26.48,10.49,16.7075
"trinityContig36178||Nontoxin_ChorrA_CKIIa_1f1434","Nontoxin","NT",20.72,7.46,15.78,33.55,19.3775
"trinityContig36187||Nontoxin_ChorrA_TumorD54-1_xng","Nontoxin","NT",1.06,4.42,7.56,5.18,4.555
"trinityContig36188||Nontoxin_ChorrA_TumorD54-1_xng","Nontoxin","NT",13.06,22.63,15.96,18.8,17.6125
"trinityContig36194||Nontoxin_ChorrA_NADHDehydro-1a9_xng","Nontoxin","NT",27.43,38.87,44.6,45.1,39
"trinityContig36209||Nontoxin_ChorrA_PhosphohistidineP_xng","Nontoxin","NT",133.87,99.87,151.38,67.96,113.27
"trinityContig36214||166186at32523","Nontoxin","NT",6.06,7.81,6.92,24.91,11.425
"trinityContig36257||Nontoxin_ChorrA_Phosphoglucomutase1_xng","Nontoxin","NT",26.88,19.43,20.4,16.02,20.6825
"trinityContig36257||sp|A4FUZ6.1|","Nontoxin","NT",9.34,9.46,16.69,14.54,12.5075
"trinityContig36278||266661at32523__DUF4518","Nontoxin","NT",3.37,3.53,2.2,3.12,3.055
"trinityContig36280||Nontoxin_ChorrA_C4orf29_xng","Nontoxin","NT",5.97,7.41,13.69,10.79,9.465
"trinityContig36281||sp|A7VN17.1|","Nontoxin","NT",2.71,0,16.7,0,4.8525
"trinityContig36282||Spectrin","Nontoxin","NT",7.06,9.87,7.25,16.22,10.1
"trinityContig36307||sp|Q24K00.1|","Nontoxin","NT",20.06,28.81,27.88,31.96,27.1775
"trinityContig36310||sp|Q9NP92.2|","Nontoxin","NT",7.99,8.72,9.67,9.62,9
"trinityContig36312||Peptidase_M13","Nontoxin","NT",9.83,3.62,4.15,6.45,6.0125
"trinityContig36315||sp|Q8VI84|NOC3L_MOUSE","Nontoxin","NT",12.33,17.71,13.98,14.65,14.6675
"trinityContig36324||156676at32523__AKAP95","Nontoxin","NT",12.49,15.72,15.95,14.08,14.56
"trinityContig36382||193365at32523","Nontoxin","NT",0,0.61,0,0,0.1525
"trinityContig36387||sp|Q5I019.1|","Nontoxin","NT",13.92,8.82,9.86,10.37,10.7425
"trinityContig36398||259614at32523__Ank","Nontoxin","NT",3.48,8.87,5.2,3.24,5.1975
"trinityContig36430||56672at32523__SKICH","Nontoxin","NT",5.33,4.63,16.57,6.1,8.1575
"trinityContig36433||sp|Q91085.2|","Nontoxin","NT",13.3,5.91,14.03,4.17,9.3525
"trinityContig3643||sp|Q5F398.1|","Nontoxin","NT",12.78,15.53,19.71,18.79,16.7025
"trinityContig36451||Nontoxin_ChorrA_ACSBG2_1f3381","Nontoxin","NT",16.9,12.16,10.86,9.04,12.24
"trinityContig36466||144087at32523__Actin","Nontoxin","NT",10.84,11.33,12.3,13.63,12.025
"trinityContig36492||59812at32523__AAA_33","Nontoxin","NT",27.91,30.47,40.89,48.21,36.87
"trinityContig36500||Nontoxin_ChorrA_vonHipLindTSP_1f6229","Nontoxin","NT",10.7,4.38,3.74,8.14,6.74
"trinityContig36506||CTF_NFI","Nontoxin","NT",0,13.18,0,0,3.295
"trinityContig36541||Nontoxin_ChorrA_PAC2_1f6530","Nontoxin","NT",7.33,6.49,8.92,9.03,7.9425
"trinityContig36545||RnaseA","Nontoxin","NT",10.74,1.87,8.57,13.87,8.7625
"trinityContig36552||Nontoxin_ChorrA_C22orf28_xng","Nontoxin","NT",19.89,18.58,25.33,21.73,21.3825
"trinityContig36577||298630at32523","Nontoxin","NT",23.51,15.17,27.63,17.85,21.04
"trinityContig36583||Nontoxin_ChorrA_AP-3-s1_xng","Nontoxin","NT",60.45,56.94,58.98,38.59,53.74
"trinityContig36587||123480at32523__Telomere_Sde2_2","Nontoxin","NT",7.84,6.52,10.46,7.68,8.125
"trinityContig3659||sp|O95394.1|","Nontoxin","NT",7.32,16.24,14.59,5.35,10.875
"trinityContig36630||300828at32523","Nontoxin","NT",6.19,7.77,9.13,16.97,10.015
"trinityContig36640||163963at32523","Nontoxin","NT",7.06,5.12,5.57,7.55,6.325
"trinityContig36649||114393at32523","Nontoxin","NT",5.82,5.38,5.69,14.9,7.9475
"trinityContig36683||Nontoxin_ChorrA_Ribonucleoprotein2-H-ACA_xng","Nontoxin","NT",21.28,25.79,19.27,23.6,22.485
"trinityContig36694||sp|Q00532.6|","Nontoxin","NT",19.02,38.88,19.13,29.21,26.56
"trinityContig36719||Nontoxin_ChorrA_Tetraspanin14_xng","Nontoxin","NT",12.81,9.08,19.95,8.06,12.475
"trinityContig36720||sp|O60296.2|","Nontoxin","NT",8.7,7.31,9.38,8.52,8.4775
"trinityContig36737||81944at32523__Zw10","Nontoxin","NT",6.31,5.73,3.75,5.87,5.415
"trinityContig36738||AF-4_C","Nontoxin","NT",4.46,3.63,2.82,2.99,3.475
"trinityContig36755||Met_synt_B12","Nontoxin","NT",6.77,5.93,3.06,4.25,5.0025
"trinityContig36763||145097at32523__zf-H2C2_2","Nontoxin","NT",1.53,3.6,2.49,3.77,2.8475
"trinityContig36775||Nontoxin_ChorrA_Septin7_xng","Nontoxin","NT",8.35,10.21,20.83,16.09,13.87
"trinityContig3679||sp|Q3KPT7.1|","Nontoxin","NT",5.88,14.09,13.03,7.02,10.005
"trinityContig36826||DUF5525","Nontoxin","NT",10.02,7.13,3.77,5.97,6.7225
"trinityContig36827||MCD","Nontoxin","NT",5.32,3.41,1.45,2.26,3.11
"trinityContig36867||290185at32523__CENP-H","Nontoxin","NT",0.47,0,13.25,7.67,5.3475
