"gene_id","class","toxin_family","Cpetl-CLP2324","Cpetl-CLP2326","Cpetl-CLP2327","Average"
"trinityContig36814||sp|Q5ZJQ3.1|","Nontoxin","NT",12.07,7.79,19.77,13.21
"trinityContig36815||106313at32523__RL","Nontoxin","NT",7.65,3.61,7,6.0867
"trinityContig36826||163226at32523__Annexin","Nontoxin","NT",15.71,18.19,16.26,16.72
"trinityContig36828||246589at32523__Heme_oxygenase","Nontoxin","NT",7.58,4.92,9.98,7.4933
"trinityContig36830||sp|Q5ZKJ0.1|","Nontoxin","NT",46.34,33.48,36.62,38.8133
"trinityContig36831||sp|Q3U4H6.1|","Nontoxin","NT",11.44,8.3,11.11,10.2833
"trinityContig36833||BtpA","Nontoxin","NT",2.04,4.15,3.07,3.0867
"trinityContig36837||sp|P47836.2|","Nontoxin","NT",734.9,865.63,826.98,809.17
"trinityContig36842||PNTB","Nontoxin","NT",2.53,2.52,0.63,1.8933
"trinityContig36845||FERM_M","Nontoxin","NT",3.51,2.25,5.08,3.6133
"trinityContig36845||sp|O60220.1|","Nontoxin","NT",6.59,8.55,14.72,9.9533
"trinityContig36847||sp|Q4QQM4.1|","Nontoxin","NT",9.59,11.84,11.63,11.02
"trinityContig36855||175597at32523","Nontoxin","NT",28.69,19.54,22.78,23.67
"trinityContig36886||FUN14","Nontoxin","NT",8.95,8.6,6.71,8.0867
"trinityContig36886||Malic_M","Nontoxin","NT",5.09,3.11,8.44,5.5467
"trinityContig36925||sp|P57076.1|","Nontoxin","NT",7.41,8.66,10.22,8.7633
"trinityContig36954||FH2","Nontoxin","NT",3.42,2.71,1.64,2.59
"trinityContig36956||307031at32523","Nontoxin","NT",3.51,12.24,13.76,9.8367
"trinityContig36957||sp|Q5ZKQ3.1|","Nontoxin","NT",6.6,7.04,7.28,6.9733
"trinityContig36971||sp|P81942.1|","Nontoxin","NT",95.62,201.93,105.3,134.2833
"trinityContig36973||sp|Q5ZKH4.1|","Nontoxin","NT",8.16,4.92,10.72,7.9333
"trinityContig36974||Pep_deformylase","Nontoxin","NT",2.63,6.23,1.48,3.4467
"trinityContig36975||sp|Q791N7.1|","Nontoxin","NT",15.24,19.46,9.9,14.8667
"trinityContig3698||222719at32523","Nontoxin","NT",5.53,2.16,9.87,5.8533
"trinityContig36997||sp|Q9CR41.2|","Nontoxin","NT",86.93,142.44,89.81,106.3933
"trinityContig37007||254269at32523","Nontoxin","NT",3.47,3.41,3.1,3.3267
"trinityContig37008||sp|Q58E03.1|","Nontoxin","NT",13.68,14.71,18.78,15.7233
"trinityContig37015||226855at32523__Methyltransf_3","Nontoxin","NT",30.9,40.27,27.26,32.81
"trinityContig37020||149548at32523","Nontoxin","NT",29.33,9.98,9.81,16.3733
"trinityContig37044||sp|Q8WUM4.1|","Nontoxin","NT",14.39,6.75,13.01,11.3833
"trinityContig37045||sp|P62330.2|","Nontoxin","NT",10.77,9.26,8.86,9.63
"trinityContig37054||sp|O60447.3|","Nontoxin","NT",11.29,8.67,11.32,10.4267
"trinityContig37061||sp|Q16534.1|","Nontoxin","NT",9.39,6.2,10.83,8.8067
"trinityContig37088||sp|Q5PU49.1|","Nontoxin","NT",18.92,13.4,14.34,15.5533
"trinityContig37094||sp|Q1JQE0.1|","Nontoxin","NT",22.67,17.62,19.46,19.9167
"trinityContig37109||sp|Q61025.1|","Nontoxin","NT",17.98,17.13,8.23,14.4467
"trinityContig37115||sp|Q3TC46.2|","Nontoxin","NT",2.88,3.79,4.54,3.7367
"trinityContig37115||sp|Q6DF78.1|","Nontoxin","NT",23.36,18.99,17.37,19.9067
"trinityContig37131||202485at32523","Nontoxin","NT",1.66,1.41,5.32,2.7967
"trinityContig37132||sp|A0JNJ3.1|","Nontoxin","NT",10.39,8.5,9.25,9.38
"trinityContig37141||259614at32523__Ank_5","Nontoxin","NT",3.26,7.83,4.73,5.2733
"trinityContig37144||sp|Q5R8D5.2|","Nontoxin","NT",22.71,25.08,27.4,25.0633
"trinityContig37149||sp|P27089.1|","Nontoxin","NT",6.47,6.21,5.22,5.9667
"trinityContig37164||sp|A5A6K6.1|","Nontoxin","NT",1.85,8.65,16.61,9.0367
"trinityContig37166||sp|Q9UEU0.3|","Nontoxin","NT",4.72,4.33,4.38,4.4767
"trinityContig37167||sp|P61599.1|","Nontoxin","NT",15.74,43.34,22.27,27.1167
"trinityContig37183||12479at32523__CIMR","Nontoxin","NT",11.66,6.81,14.19,10.8867
"trinityContig37208||298305at32523","Nontoxin","NT",9.22,16.44,9.81,11.8233
"trinityContig37277||sp|Q9ESG8.2|","Nontoxin","NT",4.26,7.66,8.01,6.6433
"trinityContig37280||sp|Q7Z699.2|","Nontoxin","NT",5.47,4.66,4.67,4.9333
"trinityContig37281||231432at32523__Guanylate_cyc_2","Nontoxin","NT",4.07,4.78,3.83,4.2267
"trinityContig37282||300008at32523","Nontoxin","NT",29.1,35.04,37.53,33.89
"trinityContig37297||sp|Q9Y3D0.1|","Nontoxin","NT",29.75,43.61,38.27,37.21
"trinityContig37332||206062at32523__IFT46_B_C","Nontoxin","NT",6.96,4.02,5.07,5.35
"trinityContig3733||223786at32523__zf-H2C2_2","Nontoxin","NT",18.25,5.29,15.07,12.87
"trinityContig37354||sp|O88892.1|","Nontoxin","NT",196.31,337.64,179.02,237.6567
"trinityContig37404||287818at32523","Nontoxin","NT",1.02,1.2,2.29,1.5033
"trinityContig37422||sp|Q5E9C0.1|","Nontoxin","NT",6.11,3.32,6.65,5.36
"trinityContig37447||182087at32523__GDA1_CD39","Nontoxin","NT",15.07,8.4,5.68,9.7167
"trinityContig37451||253405at32523__Abi_HHR","Nontoxin","NT",5.91,2.97,7.16,5.3467
"trinityContig37466||sp|Q9GZN7.1|","Nontoxin","NT",1.26,1.95,0,1.07
"trinityContig3749||sp|Q641G7.1|","Nontoxin","NT",15.89,23.56,30.31,23.2533
"trinityContig37513||146555at32523__Serpin","Nontoxin","NT",14.96,3.14,12.65,10.25
"trinityContig3751||230787at32523__DUF5561","Nontoxin","NT",15.79,19.68,17.09,17.52
"trinityContig37531||104395at32523__RRM_1","Nontoxin","NT",8.8,7.47,7.08,7.7833
"trinityContig37533||104395at32523__RRM_1","Nontoxin","NT",11.03,6.8,15.72,11.1833
"trinityContig37544||169346at32523","Nontoxin","NT",0.36,10.15,1.45,3.9867
"trinityContig37606||85454at32523__TPR_1","Nontoxin","NT",3.14,3.34,2.13,2.87
"trinityContig37635||234885at32523","Nontoxin","NT",1.45,3.27,5.73,3.4833
"trinityContig3766||sp|Q32LC7.1|","Nontoxin","NT",8.05,6.61,8.96,7.8733
"trinityContig37672||sp|Q9N0C5.1|","Nontoxin","NT",12.56,8.41,11.19,10.72
"trinityContig3769||148370at32523__EF-hand_13","Nontoxin","NT",10.37,5.99,9.43,8.5967
"trinityContig37714||Dynamitin","Nontoxin","NT",6.12,7.27,20.33,11.24
"trinityContig37716||Dynamitin","Nontoxin","NT",8.62,0.42,28.2,12.4133
"trinityContig37739||sp|B2GUZ1.1|","Nontoxin","NT",10.44,8.96,9.94,9.78
"trinityContig37752||sp|Q9Y3A2.2|","Nontoxin","NT",20.74,33.88,20.33,24.9833
"trinityContig37765||160273at32523__DEAD","Nontoxin","NT",3.59,3.14,1.12,2.6167
"trinityContig37798||sp|Q5R7P4.1|","Nontoxin","NT",11.74,7.26,13.72,10.9067
"trinityContig37802||151181at32523__C2","Nontoxin","NT",8.35,2.95,4.37,5.2233
"trinityContig37807||304806at32523","Nontoxin","NT",24.51,41.98,39.74,35.41
"trinityContig37813||155164at32523","Nontoxin","NT",10.4,16.12,5.74,10.7533
"trinityContig37832||GOLGA2L5","Nontoxin","NT",12.69,7.82,11.54,10.6833
"trinityContig37838||242386at32523__Syntaxin_2","Nontoxin","NT",10.9,7.48,12.83,10.4033
"trinityContig37845||182549at32523","Nontoxin","NT",4.93,2.7,5.16,4.2633
"trinityContig37846||sp|O75351.2|","Nontoxin","NT",9.33,6.95,7.58,7.9533
"trinityContig37849||35508at32523","Nontoxin","NT",5.51,1.75,3.96,3.74
"trinityContig37857||sp|Q9UK45.1|","Nontoxin","NT",25.96,44.99,40.4,37.1167
"trinityContig37863||sp|E1BYA3.1|","Nontoxin","NT",12.43,7.76,13.55,11.2467
"trinityContig37865||sp|Q9EQ80.4|","Nontoxin","NT",2.97,5.49,5.71,4.7233
"trinityContig37896||166773at32523","Nontoxin","NT",25.68,52.56,36.54,38.26
"trinityContig37972||FDX-ACB","Nontoxin","NT",4.14,10.23,8.39,7.5867
"trinityContig3798||128719at32523","Nontoxin","NT",2.14,2.63,5.35,3.3733
"trinityContig38113||sp|O70302.2|","Nontoxin","NT",12.78,12.13,15.44,13.45
"trinityContig38160||sp|Q5F3L3.1|","Nontoxin","NT",61.1,44.56,57.54,54.4
"trinityContig38166||sp|O43396.3|","Nontoxin","NT",17.78,14.41,21,17.73
"trinityContig38172||sp|Q99NF1.1|","Nontoxin","NT",11.92,10.44,13.67,12.01
"trinityContig38174||55565at32523__RhoGEF","Nontoxin","NT",12.25,12.03,7.92,10.7333
"trinityContig38177||sp|Q91085.2|","Nontoxin","NT",20.48,7.7,25.35,17.8433
"trinityContig38200||sp|P49432.2|","Nontoxin","NT",10.39,10.78,12.08,11.0833
"trinityContig38209||sp|Q61183.4|","Nontoxin","NT",11.8,8.84,11.45,10.6967
"trinityContig38225||IFRD","Nontoxin","NT",17.05,16.44,21.66,18.3833
"trinityContig38231||sp|Q0IIJ0.1|","Nontoxin","NT",30.73,37.9,42.27,36.9667
"trinityContig38234||sp|O95758.2|","Nontoxin","NT",15.35,12.99,18.43,15.59
"trinityContig38240||sp|Q5ZMG1.1|","Nontoxin","NT",25.61,32.14,40.11,32.62
"trinityContig38242||sp|O43615.2|","Nontoxin","NT",8,8.04,9.3,8.4467
"trinityContig38243||sp|P60900.1|","Nontoxin","NT",45.89,62.62,56.65,55.0533
"trinityContig38279||sp|O95453.1|","Nontoxin","NT",9.8,10.73,10.06,10.1967
"trinityContig38288||sp|P0DPB5.1|","Nontoxin","NT",36.16,43.26,24.99,34.8033
"trinityContig38299||sp|Q5R762.1|","Nontoxin","NT",11.68,18.28,17.9,15.9533
"trinityContig38318||sp|Q8VC88.1|","Nontoxin","NT",56.13,65.41,65.64,62.3933
"trinityContig38326||sp|Q9BXJ9.1|","Nontoxin","NT",6.68,9.69,6.69,7.6867
"trinityContig38334||sp|Q5FWK3.1|","Nontoxin","NT",7.18,7.09,10.53,8.2667
"trinityContig38351||DUF3498","Nontoxin","NT",2.89,2.38,2.53,2.6
"trinityContig38358||126074at32523__Aldedh","Nontoxin","NT",11.18,8.19,12.98,10.7833
"trinityContig38361||sp|P48643.1|","Nontoxin","NT",39.76,40.69,44.91,41.7867
"trinityContig38379||275471at32523","Nontoxin","NT",22.86,43.97,36.57,34.4667
"trinityContig38452||233141at32523","Nontoxin","NT",18.24,12.91,28.16,19.77
"trinityContig38482||sp|O75452.2|","Nontoxin","NT",36.65,29.22,32.22,32.6967
"trinityContig38485||88530at32523__ACOX","Nontoxin","NT",15.04,10.67,12.57,12.76
"trinityContig38509||TFCD_C","Nontoxin","NT",39.91,19.27,16.76,25.3133
"trinityContig38522||203791at32523","Nontoxin","NT",4.13,3.62,4.46,4.07
"trinityContig38524||Hyd_WA","Nontoxin","NT",3.3,2.32,3.01,2.8767
"trinityContig38539||sp|P62322.2|","Nontoxin","NT",28.48,20.71,40.51,29.9
"trinityContig3856||sp|P53367.2|","Nontoxin","NT",9.66,6.92,5.64,7.4067
"trinityContig38604||sp|Q6NVS2.1|","Nontoxin","NT",14.92,7.57,15.31,12.6
"trinityContig38610||256267at32523__RRM_1","Nontoxin","NT",11.11,14.92,9.53,11.8533
"trinityContig38621||sp|P79769.1|","Nontoxin","NT",14.69,12.34,13.89,13.64
"trinityContig38644||sp|Q01415.1|","Nontoxin","NT",13.41,17.13,10.99,13.8433
"trinityContig38646||sp|A6QNS3.1|","Nontoxin","NT",7.5,2.88,4.73,5.0367
"trinityContig38654||sp|Q4QQW1.1|","Nontoxin","NT",7.42,6.44,5.13,6.33
"trinityContig3865||sp|Q8I030.1|","Nontoxin","NT",59,76.85,54.42,63.4233
"trinityContig38675||307391at32523","Nontoxin","NT",27.67,5.76,17.82,17.0833
"trinityContig38721||sp|Q5ZJN2.1|","Nontoxin","NT",68.65,54.81,70.23,64.5633
"trinityContig38728||sp|P97480.2|","Nontoxin","NT",4.25,5.45,7.42,5.7067
"trinityContig38731||sp|Q9NYV6.1|","Nontoxin","NT",6.81,5.24,8.18,6.7433
"trinityContig38733||152780at32523__Pentaxin","Nontoxin","NT",3.37,3.4,9.18,5.3167
"trinityContig38741||sp|Q5ZM57.1|","Nontoxin","NT",16.08,15.37,19.76,17.07
"trinityContig38743||sp|Q9WVF8.3|","Nontoxin","NT",4.83,6.96,9.74,7.1767
"trinityContig38752||NOPS","Nontoxin","NT",19.15,15.14,14.23,16.1733
"trinityContig38769||sp|Q9Y487.2|","Nontoxin","NT",21.64,18.47,22.55,20.8867
"trinityContig38792||158955at32523__ORC2","Nontoxin","NT",4.78,3.81,5.82,4.8033
"trinityContig38799||87557at32523__ABC_membrane","Nontoxin","NT",23.77,8.52,15.17,15.82
"trinityContig38826||sp|P48454.3|","Nontoxin","NT",11.03,14.03,16.09,13.7167
"trinityContig38857||130390at32523__Collagen","Nontoxin","NT",4.53,15.25,3.04,7.6067
"trinityContig38883||sp|P51572.3|","Nontoxin","NT",133.42,128.52,161.87,141.27
"trinityContig38893||FANCAA","Nontoxin","NT",0,0,2.35,0.7833
"trinityContig38913||sp|Q8WXD5.1|","Nontoxin","NT",4.9,6.3,3.51,4.9033
"trinityContig38940||295457at32523","Nontoxin","NT",15.76,21.02,37.82,24.8667
"trinityContig38974||DUF5588","Nontoxin","NT",0,1.65,0,0.55
"trinityContig38993||Oxysterol_BP","Nontoxin","NT",5.74,3.79,6.19,5.24
"trinityContig38998||sp|Q76KB2.4|","Nontoxin","NT",2.04,3.01,3.22,2.7567
"trinityContig39036||sp|Q5F3C1.1|","Nontoxin","NT",9.72,13.99,7.11,10.2733
"trinityContig39053||sp|Q5ZK14.1|","Nontoxin","NT",28.91,22.84,23.27,25.0067
"trinityContig39074||sp|P32876.1|","Nontoxin","NT",5.75,10.86,12.2,9.6033
"trinityContig39171||sp|Q2KJ25.3|","Nontoxin","NT",22.67,25.28,22.77,23.5733
"trinityContig39173||sp|P35221.1|","Nontoxin","NT",11.11,9.53,13.18,11.2733
"trinityContig39179||31720at32523__HECT","Nontoxin","NT",11.03,13.38,9.82,11.41
"trinityContig39187||235011at32523","Nontoxin","NT",2.25,1.11,0.63,1.33
"trinityContig39190||sp|Q6P848.1|","Nontoxin","NT",27.89,20.92,24.68,24.4967
"trinityContig39192||96913at32523__DUF4392","Nontoxin","NT",16.86,16.35,13.88,15.6967
"trinityContig39212||134419at32523__PTB","Nontoxin","NT",16.56,4.68,7.6,9.6133
"trinityContig39232||sp|P08754.3|","Nontoxin","NT",17.86,15.07,31.24,21.39
"trinityContig39233||196611at32523","Nontoxin","NT",1.17,4.14,4.59,3.3
"trinityContig39246||Fzo_mitofusin","Nontoxin","NT",4.72,4.69,4.09,4.5
"trinityContig39253||sp|O00400.1|","Nontoxin","NT",11.49,9.92,15.27,12.2267
"trinityContig39271||sp|O55029.2|","Nontoxin","NT",61.48,54.45,49.16,55.03
"trinityContig39282||165838at32523","Nontoxin","NT",5.91,4.31,6.54,5.5867
"trinityContig39285||130233at32523__Staufen_C","Nontoxin","NT",23.82,21.24,31.1,25.3867
"trinityContig392||sp|P25787.2|","Nontoxin","NT",100.06,84.57,108.85,97.8267
"trinityContig39301||sp|Q6NV34.1|","Nontoxin","NT",55.43,72.46,73.69,67.1933
"trinityContig39318||207340at32523","Nontoxin","NT",8.4,10.02,14,10.8067
"trinityContig39319||30264at32523__PH_17","Nontoxin","NT",7.84,6.7,5.76,6.7667
"trinityContig39341||259614at32523","Nontoxin","NT",0.63,0.25,0.71,0.53
"trinityContig39346||sp|Q6DFI2.1|","Nontoxin","NT",93.48,103.64,111.24,102.7867
"trinityContig39349||258666at32523__Glyco_transf_41","Nontoxin","NT",26.66,34.34,15.64,25.5467
"trinityContig39353||sp|P20135.3|","Nontoxin","NT",311.59,305.72,369.13,328.8133
"trinityContig39354||sp|P20135.3|","Nontoxin","NT",17.41,15.73,27.87,20.3367
"trinityContig39356||285163at32523__Ribosomal_L7Ae","Nontoxin","NT",338.92,587.92,349.73,425.5233
"trinityContig39389||sp|Q5ZK63.1|","Nontoxin","NT",35.12,48.4,39.45,40.99
"trinityContig39391||sp|P11064.3|","Nontoxin","NT",12.3,30.07,13.83,18.7333
"trinityContig39395||253583at32523","Nontoxin","NT",105.33,106.03,133.36,114.9067
"trinityContig39396||MA3","Nontoxin","NT",34.23,24.52,26.55,28.4333
"trinityContig39397||sp|Q98TX3.1|","Nontoxin","NT",18.18,14.06,15.43,15.89
"trinityContig39400||sp|F7BK26.1|","Nontoxin","NT",188.48,310.48,202.45,233.8033
"trinityContig39413||sp|O08547.3|","Nontoxin","NT",42.89,36.98,33.15,37.6733
"trinityContig39434||283327at32523__MRP-S35","Nontoxin","NT",25.21,42.32,31.48,33.0033
"trinityContig39454||sp|Q15118.1|","Nontoxin","NT",9.43,10.46,16.88,12.2567
"trinityContig39464||sp|Q8BH95.1|","Nontoxin","NT",30.75,38.3,30.77,33.2733
"trinityContig39466||203378at32523__Ets","Nontoxin","NT",16.78,0.33,15.89,11
"trinityContig39477||DUF1358","Nontoxin","NT",15.12,19.61,29.46,21.3967
"trinityContig39480||301160at32523","Nontoxin","NT",45.1,36.35,36.2,39.2167
"trinityContig39484||sp|Q32PF3.1|","Nontoxin","NT",55.75,44.51,44.92,48.3933
"trinityContig39485||sp|Q6AYE4.1|","Nontoxin","NT",110.27,75.39,56.53,80.73
"trinityContig39490||sp|Q15024.3|","Nontoxin","NT",5.15,3.93,6.04,5.04
"trinityContig39493||sp|Q5R9C5.2|","Nontoxin","NT",30.09,28.06,77.28,45.1433
"trinityContig39498||sp|O54825.3|","Nontoxin","NT",16.04,25.81,21.6,21.15
"trinityContig39507||sp|Q6DRH5.1|","Nontoxin","NT",12.37,5.41,0,5.9267
"trinityContig39508||185964at32523__Rab_eff_C","Nontoxin","NT",16.66,4.66,9.38,10.2333
"trinityContig3950||YBD","Nontoxin","NT",3.95,3.95,3.32,3.74
"trinityContig39511||185964at32523__Rab_eff_C","Nontoxin","NT",21.22,5.37,11.73,12.7733
"trinityContig39536||sp|O43257.1|","Nontoxin","NT",16.76,28.18,21.72,22.22
"trinityContig39545||149548at32523__Tropomodulin","Nontoxin","NT",0,0,0,0
"trinityContig39546||sp|Q9NZR1.1|","Nontoxin","NT",26.84,25.44,32.33,28.2033
"trinityContig39557||173705at32523__DNase_II","Nontoxin","NT",33.86,27.46,37.11,32.81
"trinityContig39560||189500at32523","Nontoxin","NT",15.18,15.81,18.47,16.4867
"trinityContig39626||sp|Q5ZKW2.1|","Nontoxin","NT",12.8,7.45,13.19,11.1467
"trinityContig39660||sp|Q96H20.1|","Nontoxin","NT",9.81,3.92,14.04,9.2567
"trinityContig39669||sp|P32321.2|","Nontoxin","NT",1.07,3.36,3.63,2.6867
"trinityContig39672||sp|Q5ZLK8.1|","Nontoxin","NT",9.44,10.5,10.63,10.19
"trinityContig39672||sp|Q8QZR7.1|","Nontoxin","NT",1.52,1.44,0.76,1.24
"trinityContig39724||sp|Q5RET3.1|","Nontoxin","NT",21.22,19.8,27.98,23
"trinityContig39727||sp|P61162.1|","Nontoxin","NT",1.8,2.67,1.18,1.8833
"trinityContig39731||235011at32523","Nontoxin","NT",0.83,2.44,1.4,1.5567
"trinityContig39818||sp|P28066.3|","Nontoxin","NT",24.11,35.26,43.15,34.1733
"trinityContig39818||sp|Q92624.2|","Nontoxin","NT",18.58,12,23.73,18.1033
"trinityContig3981||208100at32523","Nontoxin","NT",1.54,1.01,1.73,1.4267
"trinityContig39855||sp|Q6AYM4.2|","Nontoxin","NT",28.58,33,23.97,28.5167
"trinityContig39858||Ubiquitin_2","Nontoxin","NT",0.84,1.47,1.86,1.39
"trinityContig39926||249407at32523__OSTMP1","Nontoxin","NT",2.22,1.58,2.71,2.17
"trinityContig39945||sp|P48454.3|","Nontoxin","NT",2.07,2.4,2.01,2.16
"trinityContig39982||sp|P21265.2|","Nontoxin","NT",10.73,13.69,13.62,12.68
"trinityContig40030||sp|Q2KIA3.1|","Nontoxin","NT",0,1.55,0,0.5167
"trinityContig40115||294369at32523","Nontoxin","NT",14.65,33.47,19.45,22.5233
"trinityContig40117||41099at32523","Nontoxin","NT",5.37,4.8,4.08,4.75
"trinityContig40120||155642at32523","Nontoxin","NT",15.14,13.42,14.03,14.1967
"trinityContig40158||sp|P25113.4|","Nontoxin","NT",14.59,13.74,17.55,15.2933
"trinityContig40164||sp|Q08E38.1|","Nontoxin","NT",10.74,14.6,11.89,12.41
"trinityContig40165||sp|P09330.3|","Nontoxin","NT",12.66,13.98,17.18,14.6067
"trinityContig40169||162671at32523","Nontoxin","NT",8.08,5.07,18.4,10.5167
"trinityContig40177||sp|P19803.3|","Nontoxin","NT",36.96,41.93,36.07,38.32
"trinityContig40180||261228at32523","Nontoxin","NT",10.97,12.81,12.84,12.2067
"trinityContig40182||257119at32523","Nontoxin","NT",44.96,34.7,53.38,44.3467
"trinityContig40205||DUF382","Nontoxin","NT",6.12,5.9,5.4,5.8067
"trinityContig40224||228377at32523","Nontoxin","NT",2.51,1.76,2.12,2.13
"trinityContig40230||sp|Q503X2.1|","Nontoxin","NT",11.39,13.68,8.42,11.1633
"trinityContig40256||tRNA-synt_2d","Nontoxin","NT",4.5,3.73,7.73,5.32
"trinityContig40280||sp|P60519.1|","Nontoxin","NT",16.06,22.9,18.96,19.3067
"trinityContig40288||SVIP","Nontoxin","NT",16.14,12.47,17.82,15.4767
"trinityContig40296||sp|P16276.1|","Nontoxin","NT",13.31,13.57,16,14.2933
"trinityContig40314||sp|P52569.2|","Nontoxin","NT",9.5,3.68,10.47,7.8833
"trinityContig40348||sp|Q920Q8.2|","Nontoxin","NT",19.98,27.16,18.08,21.74
"trinityContig40354||Myosin-VI_CBD","Nontoxin","NT",6.53,6.28,3.48,5.43
"trinityContig40368||282905at32523__AIG2_2","Nontoxin","NT",14.72,12.45,14.64,13.9367
"trinityContig40388||195601at32523__Mito_carr","Nontoxin","NT",3.35,2.49,6.96,4.2667
"trinityContig403||80341at32523__Trypsin","Nontoxin","NT",29.56,27.51,23.09,26.72
"trinityContig40402||Smg4_UPF3","Nontoxin","NT",21.71,28.05,15.68,21.8133
"trinityContig40403||sp|Q8N4T8.3|","Nontoxin","NT",15.56,19.87,18.09,17.84
"trinityContig40406||sp|Q6EE31.3|","Nontoxin","NT",31.25,37.17,29.18,32.5333
"trinityContig40435||sp|Q3T147.1|","Nontoxin","NT",15.23,16.29,14.66,15.3933
"trinityContig40435||sp|Q5RDI2.1|","Nontoxin","NT",77.1,71.3,47.84,65.4133
"trinityContig40448||217219at32523","Nontoxin","NT",14.32,14.12,9.66,12.7
"trinityContig40461||CKS","Nontoxin","NT",3.29,7.08,6.62,5.6633
"trinityContig40464||105768at32523","Nontoxin","NT",3.19,6.53,5.51,5.0767
"trinityContig40468||sp|Q8N6H7.1|","Nontoxin","NT",8.51,9.9,9.27,9.2267
"trinityContig40497||sp|Q922J9.1|","Nontoxin","NT",10.45,8.09,3.97,7.5033
"trinityContig40498||sp|P31335.1|","Nontoxin","NT",27.28,39.24,28.22,31.58
"trinityContig40533||sp|Q9H3K6.1|","Nontoxin","NT",15.82,55.02,28.18,33.0067
"trinityContig40535||sp|Q9D8N6.1|","Nontoxin","NT",3.75,6.52,5.7,5.3233
"trinityContig40536||sp|Q9D8N6.1|","Nontoxin","NT",2.97,5.57,5.64,4.7267
"trinityContig40537||sp|Q9NQX4.2|","Nontoxin","NT",7.18,5.79,8.08,7.0167
"trinityContig4055||sp|A5PK00.1|","Nontoxin","NT",5.22,5.75,8.19,6.3867
"trinityContig40562||226027at32523","Nontoxin","NT",4.54,2.14,3.07,3.25
"trinityContig40567||sp|Q3ZC12.1|","Nontoxin","NT",35.44,55.61,45.61,45.5533
"trinityContig4057||Cullin_Nedd8","Nontoxin","NT",8.67,4.17,6.51,6.45
"trinityContig40587||sp|Q863I2.1|","Nontoxin","NT",15.16,8.93,17.37,13.82
"trinityContig40589||90233at32523__TMEM214","Nontoxin","NT",1.33,0.31,0,0.5467
"trinityContig40589||sp|Q9BTA9.3|","Nontoxin","NT",10.76,6.35,10.87,9.3267
"trinityContig40593||288636at32523__C6_DPF","Nontoxin","NT",13.61,29.83,17.7,20.38
"trinityContig40638||sp|Q5R5X4.1|","Nontoxin","NT",5.95,7.47,5.35,6.2567
"trinityContig40639||232416at32523","Nontoxin","NT",18.89,12.32,16.63,15.9467
"trinityContig40640||232416at32523","Nontoxin","NT",7.75,0.94,0.01,2.9
"trinityContig40694||144209at32523__Serinc","Nontoxin","NT",0,0,0,0
"trinityContig40694||Gemin7","Nontoxin","NT",10.91,37.81,21.24,23.32
"trinityContig40697||199737at32523","Nontoxin","NT",3.94,4.89,3.79,4.2067
"trinityContig40705||147311at32523__MeaB","Nontoxin","NT",2.7,3.35,2.49,2.8467
"trinityContig40706||sp|P19367.3|","Nontoxin","NT",3.74,3.9,4.04,3.8933
"trinityContig40713||sp|P14314.2|","Nontoxin","NT",37.01,42.93,39.75,39.8967
"trinityContig40717||295107at32523","Nontoxin","NT",3.06,3.13,6.82,4.3367
"trinityContig40732||sp|Q91X78.2|","Nontoxin","NT",17.16,12.52,23.89,17.8567
"trinityContig40740||sp|O76080.1|","Nontoxin","NT",13.75,8.79,13.03,11.8567
"trinityContig40743||299312at32523","Nontoxin","NT",5.24,10.55,9.33,8.3733
"trinityContig40743||sp|Q8BH04.1|","Nontoxin","NT",13.91,7.22,16.18,12.4367
"trinityContig40745||sp|P36959.1|","Nontoxin","NT",12.28,14.39,22.3,16.3233
"trinityContig40753||sp|Q2HJ44.1|","Nontoxin","NT",7.03,5.5,6.82,6.45
"trinityContig40753||sp|Q96EG1.1|","Nontoxin","NT",9.29,10.65,7.54,9.16
"trinityContig4075||sp|Q08DU8.1|","Nontoxin","NT",5.25,3.09,7.38,5.24
"trinityContig40765||165786at32523__Snf7","Nontoxin","NT",13.86,16.92,11.97,14.25
"trinityContig40773||sp|Q6DFH9.1|","Nontoxin","NT",182.47,315.89,250.2,249.52
"trinityContig40778||230709at32523","Nontoxin","NT",5.36,5.12,5.44,5.3067
"trinityContig40782||sp|P78536.1|","Nontoxin","NT",18.23,10.5,14.44,14.39
"trinityContig40783||214783at32523","Nontoxin","NT",29.29,22.72,29.3,27.1033
"trinityContig40784||sp|P84089.1|","Nontoxin","NT",45.2,43.45,41.93,43.5267
"trinityContig40805||64518at32523","Nontoxin","NT",7.65,10.15,6.38,8.06
"trinityContig40810||235478at32523","Nontoxin","NT",13.68,18.25,12.49,14.8067
"trinityContig40823||sp|Q7ZX75.1|","Nontoxin","NT",5.77,5.72,5.89,5.7933
"trinityContig40831||ILEI","Nontoxin","NT",5.11,8.84,5.02,6.3233
"trinityContig40834||sp|Q2KMM2.1|","Nontoxin","NT",10.69,10.65,15.18,12.1733
"trinityContig40843||sp|Q5R507.2|","Nontoxin","NT",27.94,33.86,22.19,27.9967
"trinityContig40845||135005at32523__Guanylate_kin","Nontoxin","NT",11.11,11.18,14.06,12.1167
"trinityContig40866||sp|Q13485.1|","Nontoxin","NT",14.39,12.72,12.68,13.2633
