"gene_id","class","toxin_family","Cgodm-CLP2359","Cgodm-CLP2360","Cgodm-CLP2362","Cgodm-CLP2377","Cgodm-CLP2378","Cgodm-CLP2388","Average"
"trinityContig30336||sp|Q5E9H5.1|","Nontoxin","NT",0.97,1.23,4.1,5.12,2.98,2.77,2.8617
"trinityContig30338||GTP_cyclohydroI","Nontoxin","NT",1.14,3.93,2.17,0.76,1.21,2.17,1.8967
"trinityContig30345||120577at32523","Nontoxin","NT",8.5,7.35,5.28,10.04,9.25,33.18,12.2667
"trinityContig30350||sp|O00541.1|","Nontoxin","NT",8.05,7.89,15.55,31.4,17.01,25,17.4833
"trinityContig30364||Tmemb_55A","Nontoxin","NT",3.75,7.42,4.16,6.81,7.54,8.61,6.3817
"trinityContig30367||sp|Q60980.1|","Nontoxin","NT",2.97,2.74,2.24,7.57,5.94,6.47,4.655
"trinityContig30394||FAM92","Nontoxin","NT",0.59,3.79,0.16,10.73,0,2.67,2.99
"trinityContig30399||203595at32523__Thg1","Nontoxin","NT",0.66,1.18,3.27,8.87,3.24,9.3,4.42
"trinityContig303||sp|Q2HJ23.1|","Nontoxin","NT",4.36,7.45,9.02,13.68,13.6,14.05,10.36
"trinityContig30406||286748at32523__DnaJ","Nontoxin","NT",2.18,2.37,3.95,10.65,4.26,4.54,4.6583
"trinityContig30407||sp|Q7SIB3.1|","Nontoxin","NT",0.23,1.33,0.26,0.45,2.4,5.52,1.6983
"trinityContig30412||NDUF_B4","Nontoxin","NT",11.37,17.59,22.23,26.7,17.74,25.31,20.1567
"trinityContig30417||sp|P53365.1|","Nontoxin","NT",4.09,8.74,10.8,13.5,17.1,17.96,12.0317
"trinityContig30421||sp|Q5REW1.1|","Nontoxin","NT",3.67,1.52,8.35,0.29,0.94,15.45,5.0367
"trinityContig30422||sp|Q5VYK3.2|","Nontoxin","NT",8.35,14.88,13.54,19.19,12.72,24.24,15.4867
"trinityContig30429||259095at32523__EMC3_TMCO1","Nontoxin","NT",3.52,0,2.38,26.99,0,0,5.4817
"trinityContig30441||SCAN","Nontoxin","NT",11,14.96,27.3,28.43,15.49,22.68,19.9767
"trinityContig30444||sp|Q78T81.1|","Nontoxin","NT",2.57,5.59,3.82,8.87,6.23,17.19,7.3783
"trinityContig30466||sp|Q5YCC5.1|","Nontoxin","NT",5.56,4.47,9.26,13.75,8.39,10.16,8.5983
"trinityContig30490||178859at32523__TBCC","Nontoxin","NT",0.56,0.26,0.81,4.26,0.76,1.01,1.2767
"trinityContig30497||sp|Q02363.1|","Nontoxin","NT",2.72,6.79,6.84,7.43,3.4,14.08,6.8767
"trinityContig30499||sp|A1L2H9.1|","Nontoxin","NT",2.86,3.36,7.19,17.68,9,10.35,8.4067
"trinityContig304||80341at32523","Nontoxin","NT",3.66,8.97,2.75,66.31,0.55,9.91,15.3583
"trinityContig30507||sp|Q8TCT6.2|","Nontoxin","NT",2.16,3.19,1.4,4.06,2.97,5.57,3.225
"trinityContig30519||sp|Q9D8Y8.1|","Nontoxin","NT",4.81,4.94,7.19,13.28,7.93,11.53,8.28
"trinityContig3051||sp|Q32PA9.1|","Nontoxin","NT",77.5,55.06,61.83,265.81,77.62,106.37,107.365
"trinityContig30527||sp|Q86UB2.3|","Nontoxin","NT",1.74,4.22,4.52,7.26,1.77,6.74,4.375
"trinityContig30550||233141at32523","Nontoxin","NT",11.79,21.13,16.86,53.62,7.86,31.14,23.7333
"trinityContig3059||285832at32523__UPF0556","Nontoxin","NT",34.47,55.61,53.68,140.24,27.75,165.67,79.57
"trinityContig30651||sp|A6QPH8.2|","Nontoxin","NT",4.5,5.14,6.67,7.09,1.83,8.96,5.6983
"trinityContig30651||sp|Q5F3E8.1|","Nontoxin","NT",2.19,1.55,2.68,5.71,4.35,2.71,3.1983
"trinityContig30665||Gal-bind_lectin","Nontoxin","NT",2.72,12.22,13.16,144.82,17.01,6.16,32.6817
"trinityContig30692||IFRD","Nontoxin","NT",0,0,1.67,5.97,2.32,0,1.66
"trinityContig30698||sp|Q5ZIJ2.3|","Nontoxin","NT",2.77,4.21,9.83,53.39,18.04,11,16.54
"trinityContig30707||203749at32523__PPTA","Nontoxin","NT",5.12,16.08,16.13,24.57,12.35,15.58,14.9717
"trinityContig30712||sp|Q5ZKR7.2|","Nontoxin","NT",11.82,10.43,6.21,19.18,14.95,40.67,17.21
"trinityContig30713||sp|P61601.2|","Nontoxin","NT",2.58,14.18,16.12,21.65,18.82,13.36,14.4517
"trinityContig30736||PLDc_3","Nontoxin","NT",4.05,6.63,5.33,15.01,8.91,14.21,9.0233
"trinityContig30742||sp|Q5ZLT0.1|","Nontoxin","NT",2.81,4.76,5.4,9.31,5.28,8.16,5.9533
"trinityContig3074||sp|Q9UEW8.3|","Nontoxin","NT",9.97,30.42,17.13,9.37,4.75,13.17,14.135
"trinityContig3075||Sas10","Nontoxin","NT",3.77,3.57,4.66,16.67,9.29,6.33,7.3817
"trinityContig30774||sp|Q9Y3D0.1|","Nontoxin","NT",27.2,29.71,22.59,46.79,20,61.56,34.6417
"trinityContig30779||sp|P21816.1|","Nontoxin","NT",0.24,2.41,1.59,24.13,0,3.96,5.3883
"trinityContig30806||233141at32523","Nontoxin","NT",0.92,0,1.79,3.52,1.41,2.63,1.7117
"trinityContig30807||253283at32523__Trypsin","Nontoxin","NT",0.3,1.76,1.02,0,0.32,0.56,0.66
"trinityContig30822||sp|O02691.3|","Nontoxin","NT",95.94,113.18,157.19,277.86,179.13,212.37,172.6117
"trinityContig30824||213366at32523__Filament","Nontoxin","NT",73.95,93.27,135.52,320.62,135.01,230.19,164.76
"trinityContig30825||sp|P07341.3|","Nontoxin","NT",79.33,75.47,45.64,183.34,63.39,283.51,121.78
"trinityContig30827||215633at32523__IF-2B","Nontoxin","NT",7.25,5.72,7.55,19.62,12.5,14.97,11.2683
"trinityContig30827||233324at32523__EMP24_GP25L","Nontoxin","NT",190.57,249.32,335.14,450.58,256.75,366.45,308.135
"trinityContig30829||265809at32523__HD_3","Nontoxin","NT",3.82,9.22,8.99,2.27,16.6,6.08,7.83
"trinityContig30831||Sec23_trunk","Nontoxin","NT",18.31,33.99,46.05,38.75,60.38,45.3,40.4633
"trinityContig30834||273183at32523__Arf","Nontoxin","NT",0.64,1.99,1.56,2.77,3.55,2.62,2.1883
"trinityContig30846||173705at32523__DNase_II","Nontoxin","NT",43.69,51.77,70.48,64.72,26.77,193.34,75.1283
"trinityContig30856||sp|P82013.1|","Nontoxin","NT",52.35,113.07,204.32,335.68,190.78,283.96,196.6933
"trinityContig30863||279702at32523__RRM_1","Nontoxin","NT",46.23,36.52,55,113.08,54.13,119.43,70.7317
"trinityContig30864||sp|P21868.1|","Nontoxin","NT",19.47,36.9,17.07,46.52,37.65,93.37,41.83
"trinityContig30865||279702at32523","Nontoxin","NT",13.49,11.12,17.35,71.89,20.73,94.12,38.1167
"trinityContig30868||178859at32523__TBCC","Nontoxin","NT",2.24,2.64,2.84,7.06,10.43,5.13,5.0567
"trinityContig30878||sp|Q0P436.1|","Nontoxin","NT",23.9,64.48,100.42,3.1,0,240.69,72.0983
"trinityContig30879||sp|Q5ZJ00.1|","Nontoxin","NT",39.64,133.6,74.6,176.96,31.93,2778.87,539.2667
"trinityContig30880||212765at32523__EF-hand_1","Nontoxin","NT",39.54,75.51,83.67,32.62,30.97,116.09,63.0667
"trinityContig30881||sp|Q05186.1|","Nontoxin","NT",24.13,63.77,55.62,177.68,136.49,100.87,93.0933
"trinityContig30907||sp|O75534.2|","Nontoxin","NT",30.87,16.03,38.75,22.88,26.97,24.68,26.6967
"trinityContig30930||199010at32523__NAP","Nontoxin","NT",56.97,87.12,73.98,270.75,114.72,236.22,139.96
"trinityContig3094||116885at32523","Nontoxin","NT",4.55,11.94,7.93,20.8,7.69,12.15,10.8433
"trinityContig30972||sp|Q5ZJU3.3|","Nontoxin","NT",37.94,71.65,82.7,71.72,83.94,94.89,73.8067
"trinityContig30973||sp|Q7SXA5.1|","Nontoxin","NT",59.08,118.18,126,347.22,112.29,216.77,163.2567
"trinityContig30974||sp|Q5R2J2.1|","Nontoxin","NT",99.19,307.69,208.93,1178.54,154.67,741,448.3367
"trinityContig30989||sp|O95563.1|","Nontoxin","NT",29.6,59.08,70.21,82.98,57.39,61.6,60.1433
"trinityContig30997||226474at32523","Nontoxin","NT",0.64,3.06,1.65,3.7,1.98,20.25,5.2133
"trinityContig30998||262758at32523","Nontoxin","NT",2.41,0.87,3.92,12.09,1.93,11.04,5.3767
"trinityContig30999||104395at32523__RRM_1","Nontoxin","NT",2.71,4.49,3.71,0,0,7.82,3.1217
"trinityContig31006||124651at32523__RabGAP-TBC","Nontoxin","NT",0,1.83,0.4,1.76,0,0.67,0.7767
"trinityContig31009||133706at32523__Cation_efflux","Nontoxin","NT",32.83,74.59,187.28,20.2,14.95,2.88,55.455
"trinityContig31011||123135at32523","Nontoxin","NT",4.08,5.05,4.16,9.17,8.09,16.92,7.9117
"trinityContig31021||sp|Q3SZT7.1|","Nontoxin","NT",7.31,8.32,16.59,42.44,13.09,34.59,20.39
"trinityContig31029||sp|Q9BSC4.1|","Nontoxin","NT",4.87,7.89,11.26,22.89,8.61,15.17,11.7817
"trinityContig31046||sp|P60902.2|","Nontoxin","NT",39.72,43.39,68.2,254.44,87.19,70.79,93.955
"trinityContig31052||sp|Q07075.3|","Nontoxin","NT",70.61,116.5,145.39,95.87,68.64,101.23,99.7067
"trinityContig31057||sp|Q7SXP0.1|","Nontoxin","NT",32.06,33.97,47.93,61.53,50.84,58.29,47.4367
"trinityContig31060||sp|C0HL66.1|","Nontoxin","NT",40.33,88.65,81.5,287.99,84.8,231.44,135.785
"trinityContig31061||sp|A1L2K1.1|","Nontoxin","NT",51.58,81.65,77.73,66.61,22.92,85.16,64.275
"trinityContig31068||283521at32523","Nontoxin","NT",0,0,3.15,11.78,0,5.67,3.4333
"trinityContig31073||sp|Q58CQ9.1|","Nontoxin","NT",88.03,101.98,82.65,98.46,12.5,24.89,68.085
"trinityContig31094||sp|P30043.3|","Nontoxin","NT",20.66,10.87,25.85,23.33,18.33,28.16,21.2
"trinityContig31095||sp|P97350.1|","Nontoxin","NT",5.29,8.1,8.82,13.68,6.24,11.95,9.0133
"trinityContig31097||287649at32523","Nontoxin","NT",0,0,0,0,0,0,0
"trinityContig31097||HECT","Nontoxin","NT",3.97,7.74,5.61,7.87,4.52,8.7,6.4017
"trinityContig31106||203378at32523__Ets","Nontoxin","NT",0,75.21,65.49,0.74,0.96,0.64,23.84
"trinityContig31123||sp|O95214.2|","Nontoxin","NT",4.72,6.37,4.4,13.58,4.05,21.15,9.045
"trinityContig31123||sp|Q5EA92.1|","Nontoxin","NT",2.77,5.43,9.88,10.27,8.21,9.1,7.61
"trinityContig31128||264039at32523__C1q","Nontoxin","NT",0.19,2.64,1.42,2.13,0.19,1.01,1.2633
"trinityContig31131||sp|Q8N584.2|","Nontoxin","NT",5.34,12.76,14.34,12.4,8.27,13.44,11.0917
"trinityContig31136||95836at32523","Nontoxin","NT",3.99,5.02,4.21,8.05,5.19,13.73,6.6983
"trinityContig31142||251699at32523","Nontoxin","NT",0.68,4.34,2.78,3.55,3.65,3.67,3.1117
"trinityContig31151||sp|O95486.2|","Nontoxin","NT",3.36,5.89,6.96,5.14,11.14,11.68,7.3617
"trinityContig31157||sp|Q1JQB2.1|","Nontoxin","NT",4.85,8.34,14.23,15.12,10.32,11.5,10.7267
"trinityContig31171||256267at32523__RRM_1","Nontoxin","NT",6.29,10.05,13.28,36.18,17.18,21.72,17.45
"trinityContig3119||294369at32523","Nontoxin","NT",1.11,0,0,1.16,0,0,0.3783
"trinityContig31213||sp|Q8HY31.1|","Nontoxin","NT",5.99,7.81,10.64,18.1,11.64,10.89,10.845
"trinityContig31220||130200at32523","Nontoxin","NT",5.72,10.64,18.35,35.52,15.21,25.51,18.4917
"trinityContig31223||sp|O43765.1|","Nontoxin","NT",12.52,15,11.23,28.69,21.27,30.38,19.8483
"trinityContig31226||272975at32523","Nontoxin","NT",0.81,0,0,0,0,0,0.135
"trinityContig31236||241495at32523__E1_DerP2_DerF2","Nontoxin","NT",20.81,44.58,35.73,148.92,28.54,64.33,57.1517
"trinityContig31241||203378at32523","Nontoxin","NT",0,0.63,0.49,1.73,0.45,0,0.55
"trinityContig31274||sp|Q17QM6.1|","Nontoxin","NT",5.8,8.28,9.87,26.55,6.37,9.86,11.1217
"trinityContig31307||sp|Q5ZJI9.1|","Nontoxin","NT",12.92,13.11,6.38,31.62,14.18,34.94,18.8583
"trinityContig31320||STT3","Nontoxin","NT",3.97,2.29,6.58,7.43,15.71,8.94,7.4867
"trinityContig3132||sp|Q9NPD3.3|","Nontoxin","NT",13.29,7.75,5.55,28.71,18.33,28.21,16.9733
"trinityContig31335||SRCR","Nontoxin","NT",3.73,4.19,1.08,3.82,1.5,10.87,4.1983
"trinityContig31351||sp|Q8BWF0.1|","Nontoxin","NT",6.39,7.39,13.25,22.89,13.12,16.29,13.2217
"trinityContig31362||sp|P59708.1|","Nontoxin","NT",19,48.09,34.35,62.86,33.81,77.77,45.98
"trinityContig31378||235509at32523","Nontoxin","NT",2.87,6.42,7.27,6.52,0.99,9.12,5.5317
"trinityContig3139||288741at32523__DUF727","Nontoxin","NT",10.73,13.14,10.97,23.56,13.97,20.97,15.5567
"trinityContig31413||167195at32523__Methyltransf_15","Nontoxin","NT",1.7,1.72,4.09,6.2,4.47,5.65,3.9717
"trinityContig31413||237844at32523","Nontoxin","NT",1.11,0.4,3.09,4.87,3.75,5.64,3.1433
"trinityContig31414||sp|Q8WUH6.1|","Nontoxin","NT",15.95,14.47,19.03,32.5,36.76,33.19,25.3167
"trinityContig31422||sp|Q13232.2|","Nontoxin","NT",1.26,0.92,2.49,9.37,3.65,3.55,3.54
"trinityContig31425||200408at32523","Nontoxin","NT",1.23,1.76,2.25,4.33,1.69,2.61,2.3117
"trinityContig31435||237297at32523","Nontoxin","NT",16.77,27.32,29.37,36.58,19.04,36.9,27.6633
"trinityContig31444||sp|Q05186.1|","Nontoxin","NT",54.83,26.29,28.14,111.61,26.94,56.39,50.7
"trinityContig31458||sp|Q01405.2|","Nontoxin","NT",3.59,6.82,7.47,19.54,7.97,10.35,9.29
"trinityContig31468||sp|Q3ZBK6.1|","Nontoxin","NT",4.69,6.35,9.35,19.93,9.55,5.75,9.27
"trinityContig31471||sp|Q99633.1|","Nontoxin","NT",5.56,6.11,4.43,16.35,7.96,14.38,9.1317
"trinityContig31474||sp|P61077.1|","Nontoxin","NT",33.85,69.58,58.31,112.72,52.81,182.49,84.96
"trinityContig31509||sp|Q5ZJ64.1|","Nontoxin","NT",28.15,118.91,91.91,256.2,65.81,184.1,124.18
"trinityContig31514||sp|Q9H267.2|","Nontoxin","NT",13.37,6.86,13.05,24.93,15.43,16.19,14.9717
"trinityContig31521||Cadherin_C","Nontoxin","NT",0,0,4.12,0,0,7.24,1.8933
"trinityContig31521||sp|P32780.1|","Nontoxin","NT",4.74,8.15,8.65,13.55,6.2,20.33,10.27
"trinityContig31537||sp|Q2KJH9.1|","Nontoxin","NT",9.72,14.2,22.48,34.57,17.96,43.7,23.7717
"trinityContig31540||70807at32523__RhoGAP","Nontoxin","NT",2.63,3.35,3.36,14.46,4.01,9.18,6.165
"trinityContig31547||HAUS4","Nontoxin","NT",2.85,3.85,3.86,9.18,3.15,10.6,5.5817
"trinityContig31548||256292at32523","Nontoxin","NT",1.57,1.01,0.94,7.06,0.88,0.26,1.9533
"trinityContig31556||155984at32523__Peptidase_C1","Nontoxin","NT",10.12,9.36,7.32,19.36,11.11,23.26,13.4217
"trinityContig31559||sp|P61968.1|","Nontoxin","NT",20.78,73.09,15.4,95.84,29.35,227.32,76.9633
"trinityContig31573||sp|P61589.1|","Nontoxin","NT",27.12,52.25,48.35,90.63,58.62,59.63,56.1
"trinityContig31610||RnaseA","Nontoxin","NT",0.82,3.67,2.84,3.33,1.75,10.26,3.7783
"trinityContig31612||sp|Q3T122.1|","Nontoxin","NT",35.13,83.4,74.57,171.4,71.16,142.71,96.395
"trinityContig31624||sp|Q11200.1|","Nontoxin","NT",15.45,20.79,17.31,20.79,20.59,13.72,18.1083
"trinityContig31631||sp|Q810D6.2|","Nontoxin","NT",3.17,6.55,6.63,44.66,11.18,27.78,16.6617
"trinityContig31638||303097at32523","Nontoxin","NT",2.65,6.78,5.24,15.75,7.65,8.08,7.6917
"trinityContig31640||262918at32523__Ras","Nontoxin","NT",3.72,8.17,5.81,6.95,12.69,12.17,8.2517
"trinityContig31645||sp|Q91WE2.1|","Nontoxin","NT",9.37,19.41,26.95,40.93,28.4,34.6,26.61
"trinityContig31650||sp|Q92485.2|","Nontoxin","NT",3.54,21.6,20.48,25.34,15.55,42.67,21.53
"trinityContig31664||sp|P62333.1|","Nontoxin","NT",12,29.46,23.2,49.55,31.17,33.68,29.8433
"trinityContig31674||sp|P60896.1|","Nontoxin","NT",28.01,80.76,46.94,250.9,75.96,108.86,98.5717
"trinityContig31675||270463at32523","Nontoxin","NT",7.93,7.81,6.66,24.98,17.45,37.87,17.1167
"trinityContig31690||sp|Q9H3M7.1|","Nontoxin","NT",8.31,10.37,8.88,92.85,13.52,60.75,32.4467
"trinityContig31692||149850at32523__PK_Tyr_Ser-Thr","Nontoxin","NT",28.09,34.03,12.37,66.01,24.51,20.01,30.8367
"trinityContig31693||sp|A5D9H7.1|","Nontoxin","NT",5.87,6.05,3.79,4.9,7.03,9.68,6.22
"trinityContig31734||sp|Q2TBL9.1|","Nontoxin","NT",5.32,6.13,6.2,12.15,9.49,10.13,8.2367
"trinityContig31749||34307at32523__DUF3512","Nontoxin","NT",9.02,16.37,23.67,53.47,22.02,35.76,26.7183
"trinityContig31754||255751at32523","Nontoxin","NT",0,4.22,4.14,3.72,0,3.19,2.545
"trinityContig31780||250880at32523","Nontoxin","NT",6.22,7.37,8.94,7.68,8.91,67.02,17.69
"trinityContig31798||sp|Q2KIX1.1|","Nontoxin","NT",13.23,14.8,9,4.25,11.29,23.58,12.6917
"trinityContig3179||sp|Q6DDB9.1|","Nontoxin","NT",12.73,43.29,48.94,64.95,32.8,74.43,46.19
"trinityContig31800||sp|Q9H063.2|","Nontoxin","NT",5.57,4.1,4.33,20.27,10.17,27.67,12.0183
"trinityContig31813||sp|Q91Y86.1|","Nontoxin","NT",8.57,14.52,12.79,22.67,10.73,25.91,15.865
"trinityContig31819||218058at32523","Nontoxin","NT",1.48,6.21,0,0,1.3,0,1.4983
"trinityContig31823||sp|Q9NZI5.2|","Nontoxin","NT",22.11,52.4,56.52,66.17,45.91,75.2,53.0517
"trinityContig31836||sp|Q6NV34.1|","Nontoxin","NT",23.54,34.39,53.31,55.97,45.76,61.33,45.7167
"trinityContig31839||sp|Q9CQD4.2|","Nontoxin","NT",31.42,48.18,60.8,128.94,24.95,58.8,58.8483
"trinityContig31841||275471at32523","Nontoxin","NT",21.68,38.25,55.88,43.31,28.24,62.93,41.715
"trinityContig31852||282358at32523__MRP-S23","Nontoxin","NT",4.63,9.07,8.52,28.75,9.65,30.27,15.1483
"trinityContig31855||sp|P56389.2|","Nontoxin","NT",31.52,36.23,67.21,100.2,33.42,37.83,51.0683
"trinityContig3185||253405at32523__PK_Tyr_Ser-Thr","Nontoxin","NT",0.18,2.19,0.69,2.58,1.03,7.32,2.3317
"trinityContig31860||sp|Q96PY6.2|","Nontoxin","NT",10.85,19.16,11.02,0.55,0.04,17.57,9.865
"trinityContig31861||sp|Q9Y6I8.3|","Nontoxin","NT",6.8,12.39,10.8,23.7,12.93,13.72,13.39
"trinityContig31873||270074at32523","Nontoxin","NT",5.84,4.79,3.41,12.16,5.58,30.89,10.445
"trinityContig31882||113062at32523","Nontoxin","NT",3.36,6.09,4.55,9.73,6.12,6.64,6.0817
"trinityContig31896||sp|B1AXP6.1|","Nontoxin","NT",62.52,67.43,0,247.98,0,407.22,130.8583
"trinityContig31897||sp|Q99697.2|","Nontoxin","NT",18.83,9.69,10.89,20.21,15.98,23.23,16.4717
"trinityContig31898||TIM21","Nontoxin","NT",3.03,6.48,7.9,12.7,6.05,11.34,7.9167
"trinityContig31932||sp|A4FUC9.1|","Nontoxin","NT",14.86,16.67,25.87,32.78,17.44,56.13,27.2917
"trinityContig31940||sp|Q16181.2|","Nontoxin","NT",2.29,7.62,10.05,37.63,16.74,17.79,15.3533
"trinityContig31958||sp|Q5F339.1|","Nontoxin","NT",16.25,51.6,32.01,75.74,16.52,132.07,54.0317
"trinityContig31964||sp|Q02370.2|","Nontoxin","NT",25.24,33.8,47.13,93.16,39.89,66.7,50.9867
"trinityContig31965||sp|Q0II70.1|","Nontoxin","NT",1.81,0.53,0.82,10.83,4.2,0,3.0317
"trinityContig31970||sp|P25787.2|","Nontoxin","NT",28.82,60.27,66.09,126.84,98.9,57.54,73.0767
"trinityContig31982||sp|P0DP23.1|","Nontoxin","NT",46.45,63.48,68.26,191.86,57.26,75.33,83.7733
"trinityContig31993||sp|P07814.5|","Nontoxin","NT",9.25,42.72,25.49,55.91,29.19,96.42,43.1633
"trinityContig31994||66990at32523__tRNA-synt_1c","Nontoxin","NT",0.94,5.1,3.2,12.67,2.62,14.87,6.5667
"trinityContig31999||220321at32523","Nontoxin","NT",5.3,9.22,7.62,22.58,11.46,16.53,12.1183
"trinityContig32009||123090at32523","Nontoxin","NT",2.19,5.09,4.89,11.43,5,6.45,5.8417
"trinityContig32010||sp|Q9Y385.2|","Nontoxin","NT",7.13,15.41,20.47,34.12,31.92,32.8,23.6417
"trinityContig32022||sp|O00487.1|","Nontoxin","NT",3.62,13.8,13.18,25.08,9.84,8,12.2533
"trinityContig32023||TRAM_LAG1_CLN8","Nontoxin","NT",5.37,9.69,7.89,11.39,6.08,14.16,9.0967
"trinityContig32024||sp|Q3MHP5.1|","Nontoxin","NT",6.82,11.71,13.79,30.86,9.86,24.56,16.2667
"trinityContig32058||219728at32523__MitMem_reg","Nontoxin","NT",23.13,31.98,44.22,66.2,53.73,56.97,46.0383
"trinityContig32063||sp|Q8BJ56.1|","Nontoxin","NT",3.34,6.32,3.95,6.56,5.68,10.64,6.0817
"trinityContig32065||sp|Q8R010.2|","Nontoxin","NT",13.65,19.31,18.22,67.15,30.32,56.84,34.2483
"trinityContig32066||273453at32523","Nontoxin","NT",5.28,14.87,21.89,35.59,19.3,10.11,17.84
"trinityContig32066||sp|Q9BZQ6.2|","Nontoxin","NT",9.98,16.34,22.96,36.47,21.07,33.67,23.415
"trinityContig32079||157582at32523","Nontoxin","NT",4.22,5.93,6.69,6.66,4.21,2.35,5.01
"trinityContig3208||IP_trans","Nontoxin","NT",0.95,0,0,2.09,0,0,0.5067
"trinityContig32090||sp|P07228.1|","Nontoxin","NT",8.46,8.77,11.52,26.85,13.72,25.92,15.8733
"trinityContig32095||sp|P60228.1|","Nontoxin","NT",29.63,117.74,92.52,250.53,71.19,224.83,131.0733
"trinityContig32101||156795at32523__OLF","Nontoxin","NT",1.99,3.6,9.04,20.88,0.17,4.8,6.7467
"trinityContig32102||sp|Q9UPY5.1|","Nontoxin","NT",10.33,16.27,11.54,7.88,22.59,11.26,13.3117
"trinityContig32111||220833at32523","Nontoxin","NT",6.28,5.49,0,0,3.77,4,3.2567
"trinityContig32113||220833at32523","Nontoxin","NT",11.71,19.89,15.45,37.11,8.18,21.16,18.9167
"trinityContig32120||sp|P21126.1|","Nontoxin","NT",6.02,4.68,5.63,8.47,4.48,10.71,6.665
"trinityContig32122||sp|O75131.1|","Nontoxin","NT",9.13,12.18,9.03,27.69,13.34,19.25,15.1033
"trinityContig32125||sp|O95166.1|","Nontoxin","NT",88.61,143.95,84.9,244.35,149.35,462.2,195.56
"trinityContig32132||sp|P24799.1|","Nontoxin","NT",4.71,12.5,7.58,14.64,9.04,13.47,10.3233
"trinityContig32136||sp|Q9BZW5.2|","Nontoxin","NT",11.15,28.42,2.44,23.77,7.7,25.52,16.5
"trinityContig32137||sp|P53367.2|","Nontoxin","NT",6.64,15.82,15.02,29.01,16.24,31.11,18.9733
"trinityContig32163||sp|Q66HG5.1|","Nontoxin","NT",12.85,23.19,16.09,31.11,28.46,43.98,25.9467
"trinityContig32180||Mito_morph_reg","Nontoxin","NT",6.46,7.84,4.6,11.08,8.87,19.56,9.735
"trinityContig32181||196735at32523","Nontoxin","NT",9.23,20.05,26.43,26.57,25.58,26.22,22.3467
"trinityContig32182||145097at32523","Nontoxin","NT",3.5,1.36,4.87,7.89,4.91,4.02,4.425
"trinityContig32197||252035at32523__DZF","Nontoxin","NT",6.74,14.64,15.51,31.67,18.03,25.87,18.7433
"trinityContig32200||sp|Q5RC21.1|","Nontoxin","NT",2.76,8.91,9.52,8.15,4.08,9.65,7.1783
"trinityContig32218||245369at32523","Nontoxin","NT",1.2,2.77,2.15,5.1,3.94,6.04,3.5333
"trinityContig32228||261858at32523","Nontoxin","NT",1.78,4.27,3.43,4.68,4.77,5.66,4.0983
"trinityContig32242||145097at32523","Nontoxin","NT",4.39,4.35,4.76,5.6,3.76,9.12,5.33
"trinityContig3224||186510at32523","Nontoxin","NT",1.07,9.29,6.12,3.3,1.78,25.95,7.9183
"trinityContig32280||sp|Q4R4Z3.1|","Nontoxin","NT",1.19,1.94,4.1,10.72,2.45,6.46,4.4767
"trinityContig32297||sp|Q7TSH2.1|","Nontoxin","NT",2.64,3.49,4.94,9.59,3.12,15.4,6.53
"trinityContig3230||sp|Q8TAT6.3|","Nontoxin","NT",3.26,5.9,6.86,13.46,9.4,8.24,7.8533
"trinityContig32314||sp|Q0GGW5.1|","Nontoxin","NT",2.92,3.72,3.94,7.71,3.81,6.33,4.7383
"trinityContig32322||Tmemb_14","Nontoxin","NT",11.04,21.28,12.76,54.49,26.59,50.03,29.365
"trinityContig32344||sp|Q02108.2|","Nontoxin","NT",1.51,3.84,5.59,5.01,5.4,4.35,4.2833
"trinityContig32346||sp|Q62384.1|","Nontoxin","NT",11.09,16.86,14.5,34.94,18.86,41.16,22.9017
"trinityContig32348||sp|Q13418.2|","Nontoxin","NT",10.8,11.54,9.05,18.41,11.71,45.8,17.885
"trinityContig32363||sp|Q5RF54.1|","Nontoxin","NT",8.32,14.3,16.14,46.14,14.15,28.01,21.1767
"trinityContig32371||sp|Q2KIN1.3|","Nontoxin","NT",7.55,2.16,3.46,9.49,6.05,0,4.785
"trinityContig32376||sp|Q9UHY7.1|","Nontoxin","NT",5.18,7.86,12.1,16.15,12.6,20.3,12.365
"trinityContig32377||sp|P40307.1|","Nontoxin","NT",22.94,43.62,72.93,133.22,79.86,75.01,71.2633
"trinityContig32381||sp|Q5ZJ66.1|","Nontoxin","NT",3.03,2.13,1.72,12.24,5.59,9.61,5.72
"trinityContig32383||TSP_C","Nontoxin","NT",0,2.79,1.62,0.96,1,4.53,1.8167
"trinityContig32391||196361at32523__Pinin_SDK_N","Nontoxin","NT",6.33,11.32,16.94,47.38,24.83,31.87,23.1117
"trinityContig32423||sp|Q14106.2|","Nontoxin","NT",4.75,5.65,8.95,16.77,10.34,11.41,9.645
"trinityContig32424||226027at32523","Nontoxin","NT",2.87,0.47,1.44,5.68,3.01,6.57,3.34
"trinityContig32433||Dysbindin","Nontoxin","NT",0,0,1.56,6.55,0.87,2.59,1.9283
"trinityContig32477||sp|Q80VP8.1|","Nontoxin","NT",0.91,1.81,1.19,5.56,1.49,3.95,2.485
"trinityContig32481||134419at32523__PTB","Nontoxin","NT",8.9,6.05,9.38,8.57,2.13,6.94,6.995
"trinityContig32484||sp|Q6P499.1|","Nontoxin","NT",3.4,5.95,8.8,7.56,5.36,7.71,6.4633
"trinityContig32496||287818at32523","Nontoxin","NT",3.12,11.66,7.83,9.13,4.06,4.81,6.7683
